Ano-Calendário;Natureza de Ocupação;Quantidade de Declarantes;Rendimentos Tributáveis;Rendimentos sujeitos a Tributação Exclusiva;Rendimentos Isentos;Dedução Previdenciária Total;Deduções Previdência Oficial;Deduções Previdenciárias RRA;Deduções Previdência Privada e FAPI;Deduções com Dependentes;Deduções com Instrução;Deduções com despesas Médicas;Dedução de Livro Caixa;Deduções  com Pensão Alimentícia Total;Deduções com Pensão Alimentícia Judicial;Deduções com Pensão Alimentícia Escritural;Deduções com Pensão Alimentícia RRA;Desconto Padrão;Base de Cálculo (RTL);Imposto Devido;Dedução de Incentivo;Imposto Devido 1;Imposto Devido RRA;Imposto Devido Total;Imposto Pago;Imposto a Pagar;Imposto a Restituir;Dívidas   e Ônus;Doações e Heranças Recebidas;Bens e Direitos;Previdência Complementar (VGBL);Valores Pagos com Previdência Complementar (PGBL);Valores Pagos com Previdência Complementar de Natureza Pública;Valores Pagos com FAPI;Despesas com Instrução;Despesas Médicas;Pensão Alimentícia Judicial;Despesas com Pensão Alimentícia Escritural;Despesas com Profissionais Liberais;Despesas com Arrendamento Rural;Outras Despesas;Doações Efetuadas
2018;Empregado de instituições financeiras públicas e privadas;800921;73953,45519;19608,96749;16176,39262;5566,716705;2832,864191;2,06392246;2731,788591;1364,463685;1127,572654;2982,234796;69,0144823;456,4518121;400,2359519;55,63590032;0,57995986;3500,50861;58886,49245;9231,049169;24,9371233;9206,112046;83,75061794;9255,480234;10032,0013;562,0258235;1356,937526;30473,22681;1448,893197;241440,9523;1085,271764;2586,552471;6,73003408;399,6611191;3282,478093;3526,708662;410,2124132;56,90190185;448,7125778;1,32849757;915,779465;817,5912812
2018;Empregado ou contratado de organismo internacional ou de ONG;40899;2511,207453;305,4263799;833,5418295;99,53336154;80,76431282;0,12227991;18,64676881;46,57781657;28,09579511;94,69020046;9,0863582;11,74171342;10,18436702;1,54859812;0,00874828;210,7629727;2010,719235;252,6499022;0,21634559;252,4335566;0,53863016;252,2910451;261,0271046;29,68369572;51,39295057;563,8738433;90,37587647;7165,006624;60,61152076;18,31928853;0,06392702;4,65223086;88,98139423;121,5293934;10,79668529;1,64641892;6,77515637;0,046648;44,15992667;16,10695106
2018;Profissional liberal ou autônomo sem vínculo de emprego;2175935;102475,5639;13593,59794;82274,38738;3240,220914;2423,049993;1,91065619;815,2602645;1130,179753;786,770849;4206,071086;9780,71597;590,303049;519,2189627;70,75453915;0,3295472;7910,891843;74830,41039;8872,583242;24,91740598;8847,665836;48,4773067;8846,830886;7412,637396;2197,582536;952,1839369;59286,3827;10718,96208;792317,559;6270,566954;891,0331363;5,85630879;182,6916865;3114,495144;5497,075796;606,4893852;82,93408786;662,3691787;79,61389031;1675,268683;2160,959949
2018;Proprietário de empr. ou firma indiv. ou empregador-titular;4297138;149781,685;70060,88505;435370,1344;3230,749313;2672,612395;1,66605632;556,4708616;1613,205436;1122,872765;6226,873383;2856,786313;955,5760009;805,8538412;148,9442248;0,77793487;15908,68828;117866,9335;11598,01999;34,34944102;11563,67054;56,28572003;11557,33081;8495,162957;3819,442266;1106,118662;262339,6498;31297,80274;3623099,305;24078,91397;879,6480283;7,58416597;137,3224818;5500,589949;8942,40957;1151,209269;219,2686981;1441,899891;207,3061568;6219,738431;20507,79416
2018;Capitalista que auferiu rendim. de capital, inclus. aluguéis;156602;10751,37763;7040,748863;16221,53558;49,85024444;26,88014651;0,01232418;22,95777375;32,62585047;22,58803733;739,1579364;18,70576871;33,61806654;27,80807547;5,80999107;0;906,6683251;8948,163403;1409,694881;2,32981352;1407,365067;5,33590643;1407,828618;959,3403903;396,5531148;100,3225882;6753,5393;5410,164345;256542,9437;3324,614721;35,22575612;0,16767125;4,198072;138,6824805;1030,291707;34,97318103;7,18526173;341,8525069;0,91049133;374,6916548;2854,570995
2018;Membro ou servidor público da administração direta federal;402073;65855,50345;6659,850767;11227,64866;5565,091213;5040,649832;1,99564319;522,4457376;773,2698488;621,158191;3857,11798;182,8150988;778,4338614;712,9638155;65,0250482;0,4449977;1266,910811;52810,70645;10594,52561;8,29109263;10586,23452;35,87622853;10578,49706;11309,83591;339,9861111;1072,658783;15787,72018;1119,71861;157351,9453;1185,621038;424,6880231;182,3595786;61,88620278;2045,231152;4255,9235;729,9336949;67,10121024;147,8636828;0,86255805;877,0159817;262,1556329
2018;Servidor público de autarquia ou fundação federal;482014;56111,43354;5512,563898;8816,75827;4220,18291;3794,833083;3,03027724;422,3195493;801,669006;565,5164954;3426,291009;246,6628009;545,3248137;483,1732859;61,7724401;0,37908773;2073,906055;44231,88045;7611,136102;4,56982831;7606,566273;24,16626336;7601,692547;8143,914337;378,6658631;923,014544;11794,71232;826,9057156;116301,9466;1093,791076;327,630787;118,1585449;88,75021158;1553,687986;3884,677401;496,1699467;63,35440102;128,7025274;1,06396227;640,4380427;238,5979269
2018;Empregado empr. púb. ou econ. mista fed., exc. inst. financ.;333432;42047,37666;5005,297622;5835,95692;3557,993716;1552,224842;0,99879633;2004,770078;762,3926288;525,2600838;1841,190578;57,97909862;459,5248307;404,011107;55,21966763;0,29405603;1129,717373;33713,31835;6253,389428;6,70005923;6246,689368;17,2134607;6245,129326;6145,712058;457,9577088;360,3764773;7736,609274;478,2804305;93907,49174;877,1549769;1576,222121;6,68569905;557,6264606;1535,605666;2056,359347;408,5743416;55,64972573;130,9130922;0,24469141;499,6426714;133,1800851
2018;Membro ou servidor público da admin. direta estadual e do DF;1295974;129266,9538;12245,73986;21950,85282;9468,853849;8947,010025;7,08884;514,7549838;2181,521813;1672,288347;7106,172679;869,161572;1291,126885;1177,968176;111,0215096;2,13719933;6268,67755;100409,1511;15736,96121;11,51535666;15725,44586;93,34521184;15761,43409;16759,30386;1139,058018;2143,789813;24517,41712;1816,333044;245870,0684;1878,040523;479,9329865;46,34291007;61,83691225;4104,804618;8101,954024;1201,785014;113,4475007;206,2346879;2,48323881;1038,405625;514,9419831
2018;Servidor público de autarquia ou fundação estadual e do DF;731868;62149,02548;5663,725401;9346,154901;3929,152289;3676,194365;4,00071765;248,957206;1154,501367;833,9457827;3380,350959;484,5506161;491,5608367;436,984559;53,16217919;1,41409852;3740,107845;48134,85579;6680,773628;4,80342768;6675,9702;17,94598184;6671,648731;6973,299247;666,8521861;973,5844021;11156,60594;897,801455;111383,28;917,0795103;210,3158991;53,39066857;45,18123305;1955,140652;3915,492414;450,5724534;55,3266508;107,203008;0,90919956;471,2551793;242,6495813
2018;Empregado empr. púb. ou ec. mista est. e DF, exc. inst. fin.;208998;20789,22318;2657,309934;3240,572643;1513,794961;906,3366997;0,66448148;606,7937796;423,2512946;289,8718226;1122,401961;46,58874421;218,3443092;191,8372106;26,2543779;0,25272065;874,2019378;16300,76815;2592,810538;4,23457492;2588,575963;10,25178218;2590,983561;2509,047876;304,4075431;223,8099359;3792,898457;259,7373608;47965,37293;463,0183577;444,38486;7,19696995;222,3706827;721,3282723;1270,000583;194,5777785;26,50740882;84,40176;0,24377278;204,4673084;178,6820578
2018;Membro ou servidor público da administração direta municipal;1624621;105979,0075;8549,152603;10323,63639;5350,330438;5114,05688;3,89396248;232,3795955;2488,457359;1518,674108;4657,431222;340,5836959;580,1983742;522,0251366;56,85253945;1,32069809;8846,7932;82196,53915;8839,598852;5,07936775;8834,519484;18,65473236;8829,212107;10152,90361;1275,826814;2603,652279;16755,55123;1235,588524;148167,7832;1009,016063;233,2066914;2,95456336;33,85834997;3246,509411;5543,469856;543,1008367;58,83783519;163,895485;1,13548573;548,3652907;289,5375578
2018;Servidor público de autarquia ou fundação municipal;633449;40476,25872;3309,930178;4090,008418;2011,936725;1911,75916;2,56759868;97,60996584;932,3741416;573,4852048;1782,2281;174,2912088;202,2371076;179,3956049;22,20798111;0,63352158;3461,639068;31338,06717;3273,283296;2,09977275;3271,183523;5,34065326;3267,739339;3283,020396;504,8326766;521,7915742;6693,486614;433,3763552;55329,15339;412,9618416;96,38217966;3,13402631;14,92089902;1263,964158;2144,638272;185,9727633;22,89191496;59,33028935;0,48068422;249,7342738;111,1876928
2018;Empregado de empr. púb. ou soc. de economia mista municipal;128629;9290,081631;906,988222;1288,785654;489,6790605;395,6785235;0,39699766;93,60353934;192,5489703;121,457605;417,41024;40,28556374;66,74653314;58,96855384;7,63021408;0,14776522;674,4708653;7287,482794;923,6697829;0,71076233;922,9590206;2,87709567;922,9417076;891,4326157;135,755271;104,8592389;1599,656756;130,7038725;17374,01733;135,9520349;76,835176;0,91879534;28,22082975;306,388239;496,9599452;60,46865277;7,99043609;22,59690027;0,10166835;74,83586773;35,27440465
2018;Militar;694677;58965,40931;4957,711969;6704,479185;4795,55801;4652,642623;3,72556227;139,1898238;2045,79843;1727,407542;3039,850638;63,07403371;1591,736371;1484,697715;103,1729532;3,86570236;2433,989934;43267,99436;5475,915535;1,21861271;5474,696923;6,90736393;5473,525041;6500,759057;155,5285594;1183,038443;8562,110885;240,2894168;56779,33755;233,7757401;121,2515709;0,87260219;26,34043253;3117,314227;3237,7211;1516,083989;105,2649056;59,4587689;0,47161645;413,5519389;51,65530667
2018;Aposentado, militar res. ou refor., pens. prev., exc. cd. 62;4331770;272172,4695;45661,82583;124408,1781;8381,399336;6868,566308;7,50766963;1505,325358;2066,810897;995,9435687;18123,74695;240,9691135;2653,230616;2333,28348;318,1605978;1,78653842;23554,82874;216155,5403;28431,78691;21,69379155;28410,09311;331,8197942;28641,53487;28871,62053;4167,802089;4531,816283;48365,87476;9643,774719;1303033,07;19429,79862;1584,762655;18,87229505;598,110389;2615,013048;24426,68139;2597,564788;357,2823143;2424,759344;8,67277261;3481,631921;8167,954274
2018;Aposentado, militar refor. ou pens. prev. com moléstia grave;390512;14355,2872;3844,287308;33824,70825;553,5429907;475,0995265;1,45033726;76,99312688;138,6518795;55,864443;1143,095696;26,3102154;171,2022356;148,811464;22,04712262;0,343649;1345,427695;10921,19204;1197,575664;0,72051371;1196,85515;23,54516828;1214,961997;1577,646131;175,499034;546,6810854;5625,943467;732,7675921;138274,6677;2539,938137;172,3303967;2,96735627;75,10591781;192,3217187;2435,560232;351,1586673;51,94278074;279,9946347;0,91565329;530,4623926;1120,567477
2018;Beneficiário de pensão alimentícia;157287;6931,696336;618,5503476;2013,191282;64,16723473;58,38073762;0,04715639;5,73934072;25,62156338;39,81312081;274,3528144;1,60115444;7,37649522;6,6070368;0,53958827;0,22987015;933,1769661;5585,586987;476,0235161;0,07432999;475,9491861;3,49830838;478,4948826;393,1507577;128,6858907;104,1680112;816,2727884;491,0496106;17135,6483;301,1135681;10,788558;0,26891812;2,31129217;357,8224747;417,7434578;8,07279943;0,67475565;23,71489124;0,0228;54,016857;61,02741034
2018;Bolsista;46692;511,0340725;92,6060785;2001,582024;19,1469527;17,7886845;0,04068181;1,31758639;3,55053271;3,11915846;17,36444762;0,9207009;0,6361;0,54021967;0,06258582;0,03329451;59,43622836;406,8599517;28,31358864;0,01246869;28,30111995;0,11249224;28,36897056;37,62536113;3,12659083;13,38506355;532,0604071;202,7148243;4524,06536;40,96324237;3,83301736;0,15460409;0,57891814;24,94926368;54,97743183;1,58487934;0,19366322;4,70848426;0,0114;28,55363762;7,76025431
2018;Espólio;214245;4309,585333;2809,423917;6745,270018;75,01073221;66,76760934;0,07822686;8,16489601;16,36677819;4,06924185;210,0673362;38,79467312;20,07765019;18,39397142;1,68238575;0,00129302;332,9109444;3612,287977;562,6229804;0,26791638;562,355064;8,37080258;569,4411632;429,6532216;174,2107483;79,96780535;4263,426598;455,3347166;100428,7394;419,5196986;10,79079666;0,20459187;4,66416612;14,85584289;341,7746825;25,9767995;2,36077613;329,4209481;4,73072327;1101,262368;3514,736408
2018;Natureza da ocupação não especificada anteriormente;1456225;56717,94215;8735,72104;40340,52755;1409,386621;1218,937293;3,34949763;187,0998297;769,0994027;360,4997361;1911,539422;2937,395572;237,0033135;210,2613922;26,03040329;0,71151806;5798,67426;43294,34382;4149,465529;6,60108334;4142,864445;33,8742115;4166,33601;3679,044272;1002,991826;614,2874681;28031,50245;11463,90243;411287,4954;3567,710044;211,7112821;7,81649775;52,05633434;1194,255587;2758,626864;244,6151072;31,81148171;455,2728969;63,29424578;786,7066934;1707,487887
2018;Microempreendedor Individual - MEI;598406;11401,20285;493,7349678;7133,21056;60,38155146;55,48614046;0,37543492;4,51997608;133,9507352;49,9607697;149,0626025;55,214904;18,33301058;15,55463673;2,70258261;0,07579124;1775,872908;9158,426372;127,3640806;0,02070031;127,3433803;4,81105867;131,8741586;66,91796486;54,95932311;25,55461523;3035,075326;512,1220516;35582,819;177,8091729;11,60787722;0,12334673;1,95657916;177,4852544;284,216143;26,03370978;4,1090406;53,8822469;0,11644768;122,283821;41,08484657
2018;Inválido;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2017;Empregado de empresa setor privado, exceto instit. financ.;8871203;520020,8229;71995,1798;91143,59954;23855,472;19107,97515;15,62879523;4731,868059;14656,09215;8300,310232;16138,70517;555,9005354;3780,027858;3317,970452;457,565137;4,49226952;42176,59802;410557,7135;45546,06502;28,13351974;45517,9315;111,5626555;45523,29262;49117,02608;3237,394659;7319,657565;116310,5876;13035,05012;1224399,138;8775,545339;3979,874531;13,40913827;1588,914076;19347,93179;20132,77402;3474,714706;476,4667407;1367,643535;12,09579426;5057,68097;2753,750992
2017;Empregado de instituições financeiras públicas e privadas;792429;71512,47179;18535,3523;15386,77497;5371,734004;2752,455771;2,15056047;2617,127672;1387,483686;1138,940466;2838,308256;67,92348401;463,8059119;407,8858598;55,47023181;0,44982033;3409,552325;56834,72366;8776,791203;22,03281176;8754,758391;78,61933676;8799,228515;12390,04804;608,5676252;4216,194856;28537,40733;1748,234878;231766,2993;1154,777834;2480,432735;5,66795007;407,1246102;3128,127557;3346,671569;416,9317459;56,81583219;392,0460299;1,42271216;1004,202852;830,5235833
2017;Empregado ou contratado de organismo internacional ou de ONG;40033;2417,350809;292,9399443;817,6613314;99,18174258;80,96764153;0,22449634;17,98960471;46,63383049;28,28548663;87,05738527;8,74695946;11,48026482;9,89524487;1,52291574;0,06210421;206,6243099;1929,34083;237,3662188;0,16204267;237,2041761;0,39410451;236,9012435;229,0457593;29,89533617;35,32833131;555,8131636;74,22416909;6988,304048;66,8295008;18,39426492;0,20148561;4,00938048;82,78607606;113,4410742;10,57873852;1,58990142;6,78585986;0,04926882;41,77332891;21,97843412
2017;Profissional liberal ou autônomo sem vínculo de emprego;2205713;100509,0507;13973,47784;74943,39232;3138,553614;2338,42785;2,63903695;797,4867266;1148,757914;779,2839452;3788,860744;9424,03377;593,0975205;523,1063043;69,38107218;0,61014409;8048,120265;73588,34288;8407,124451;19,81361233;8387,310838;45,7646879;8384,538287;8577,941073;2074,833595;2467,518379;97747,5703;9910,071247;778907,1977;6439,073191;869,8021395;4,34947994;177,9974744;2882,602217;5011,550279;609,346928;82,44772057;537,5760407;74,86104697;1685,049875;2333,001035
2017;Proprietário de empr. ou firma indiv. ou empregador-titular;4360659;147222,7136;69046,8687;393509,2882;3111,324099;2538,424079;1,16001404;571,7400058;1599,973615;1078,050258;5486,082906;2753,204971;935,8597847;792,7978137;142,7913313;0,27063973;16053,5275;116204,6905;11111,466;31,49430339;11079,97169;47,66164837;11067,86497;8101,050726;3603,063233;1029,003147;303132,2241;35345,48948;3558750,363;23533,76254;885,3353688;7,37065448;144,6993073;4892,515754;7994,991436;1120,530347;212,6589674;1119,512215;197,6219769;5279,932124;21881,93797
2017;Capitalista que auferiu rendim. de capital, inclus. aluguéis;154830;10690,56766;7410,245699;14736,50147;49,69041003;25,4286543;0,05974299;24,20201274;32,48163229;22,77420337;663,2957317;17,7381423;32,39792762;27,72143671;4,67649091;0;918,7912269;8953,398389;1416,884225;1,3488081;1415,535417;3,42807903;1414,203501;965,5059617;388,9593518;97,72567544;6277,895915;4852,205902;239742,4742;3019,972493;37,73592495;0,86105682;3,97650104;128,1079631;937,9712459;34,53710949;6,55409169;320,088028;1,27293348;313,1364595;2588,761434
2017;Membro ou servidor público da administração direta federal;406229;63463,25924;7140,437163;10902,25778;5305,833607;4864,700878;2,90423907;438,22849;801,8137244;646,0143711;3511,952008;186,8890995;770,9056349;705,1006167;65,05794783;0,74707033;1358,951482;50880,89931;10032,84335;6,72296446;10026,12039;47,89505108;10030,81075;10635,29948;356,2797968;962,6687171;14862,93404;982,809503;151752,3504;1385,698443;377,4280522;77,38348144;64,81614716;1976,623594;3918,348264;724,7294769;68,54708231;163,0696166;0,91880933;865,5383978;331,6245623
2017;Servidor público de autarquia ou fundação federal;482473;54200,10809;5566,534207;8657,986593;4051,057692;3656,670884;3,39347635;390,993331;830,6810063;581,8906935;3119,567264;242,3432526;546,9224486;485,7626693;60,31282076;0,84695856;2108,486401;42719,15933;7216,655221;3,82606175;7212,829159;19,68895442;7203,870928;7665,121087;381,0465801;844,3203403;11298,01784;837,1137535;110350,5021;1130,216034;314,6861702;70,53035868;95,57367293;1520,278135;3557,918429;498,2287893;68,15700528;120,9678988;1,06215083;616,9645463;220,7617135
2017;Empregado empr. púb. ou econ. mista fed., exc. inst. financ.;333002;40436,44486;4700,412805;7110,702227;3525,526515;1497,555762;1,24468624;2026,726067;781,3088641;551,4434631;1599,559325;55,83867733;478,5446649;422,3712501;55,8648526;0,30856222;1151,718539;32292,50481;5875,155252;5,10757594;5870,047676;15,82671334;5866,807043;5714,219876;482,9302718;331,6866746;8017,984194;461,2013039;102775,9395;1092,335601;1590,765161;5,66494778;602,6209308;1506,477447;1796,907533;427,8687655;56,47904224;129,7815074;0,27635472;524,0236224;156,3666911
2017;Membro ou servidor público da admin. direta estadual e do DF;1295669;123414,7469;11718,94272;20623,89177;8743,056333;8246,666994;6,93018692;489,4591527;2274,325674;1733,294628;6540,990328;858,2711792;1267,067811;1158,409375;106,4396281;2,21880764;6248,043993;95749,69699;14617,72575;9,95484873;14607,7709;56,94623707;14607,81012;15767,63524;1096,843307;2262,845117;23291,77934;1751,085632;229044,5513;2031,743498;466,4476239;33,77487186;61,88640535;4017,002001;7511,414696;1192,825804;109,0044282;182,2578554;2,73829224;1026,305941;721,6623962
2017;Servidor público de autarquia ou fundação estadual e do DF;720046;59039,71862;5583,49623;8711,70406;3654,150237;3406,720058;4,66730953;242,7628694;1186,028709;858,7075299;3090,787717;521,100602;478,1231829;426,1457909;50,64608902;1,33130298;3637,985156;45612,83549;6172,918572;4,07447104;6168,844101;13,25007264;6159,790968;16445,05266;641,6968084;10932,70556;106020,4997;856,1305325;106597,5738;1008,027848;206,3149525;46,51272146;46,99393422;1923,215371;3606,566734;437,3883027;51,6363789;97,73378458;1,16245916;450,43409;332,1618207
2017;Empregado empr. púb. ou ec. mista est. e DF, exc. inst. fin.;208498;20420,6458;2555,012589;3603,554346;1494,508975;878,707516;0,67937585;615,1220833;442,1139728;309,3320365;1056,125259;44,23752036;224,3697931;196,8598145;27,24236836;0,2676102;868,3171811;15981,64107;2517,035226;3,62260053;2513,412626;8,49080998;2513,956134;2418,155534;312,7534531;218,0824771;3577,830088;250,3110698;68666,15582;535,0898222;457,757173;8,51589419;225,0798459;714,6535016;1196,325353;199,572141;27,56994037;74,03130139;0,13078843;204,9462818;97,83989308
2017;Membro ou servidor público da administração direta municipal;1555394;98397,88877;8099,742786;9421,712162;4922,658447;4690,594263;4,59185613;227,4723279;2454,376196;1464,731079;4107,765988;325,8989028;542,5972684;488,3195463;52,9532147;1,32450738;8322,091168;76257,76972;7988,021993;4,14221795;7983,879775;27,45107;7987,711357;8416,088097;1177,156667;1610,194102;15218,48282;1152,933097;137267,0244;1095,511421;228,3838121;2,46417522;33,06100577;3017,046933;4931,374376;508,1974605;54,64815466;144,634595;1,28269738;513,6876721;252,5955557
2017;Servidor público de autarquia ou fundação municipal;600703;37392,95002;3195,893983;3738,927405;1844,053534;1745,817783;2,83218989;95,40356081;915,4024645;552,3411679;1574,143815;164,9079198;190,1001488;168,8757701;20,44455255;0,77982607;3226,793495;28925,20747;2949,843197;1,6320038;2948,211194;7,93536015;2947,432134;2954,937473;476,1943151;485,5196397;66110,34308;409,7894133;51693,3681;394,2345401;94,05096858;2,5439056;15,57900618;1174,945816;1925,679518;180,0239509;21,16053619;53,6358071;0,57075838;227,0039294;98,66680301
2017;Empregado de empr. púb. ou soc. de economia mista municipal;123946;8851,100109;885,5560447;1250,483789;470,4218717;374,9745901;0,49185873;94,95542293;192,8249387;124,1575602;382,8338518;36,49096894;66,8144742;58,53750703;8,14061638;0,13635079;643,7777797;6933,778664;870,5520804;0,57844323;869,9736372;1,68996762;868,7652423;840,2661175;132,9291429;105,0294838;1548,260946;117,4285131;16363,98306;153,2231776;78,96782643;0,82874638;29,06711305;296,2501825;463,8820929;60,44639131;8,4164354;19,82409441;0,04336715;79,57218157;31,84484428
2017;Militar;689581;54573,61714;4310,332455;6284,469206;4395,805043;4246,99516;4,31222733;144,4976555;2145,648908;1823,15588;2982,337942;61,4213195;1544,634637;1441,367639;100,7032076;2,56379055;2265,32621;39355,28721;4627,955869;0,91522486;4627,040644;2,16301884;4621,273596;5610,895994;151,2141118;1141,087759;7719,762053;211,9193244;53506,31325;280,626882;124,0625267;0,64800766;28,73666448;3157,939436;3168,283887;1484,444412;102,9154864;57,69688174;0,62069011;380,8327723;46,35856747
2017;Aposentado, militar res. ou refor., pens. prev., exc. cd. 62;4115245;252426,0781;45353,08536;117591,1482;7644,180252;6178,003255;6,12880372;1460,048193;2078,986849;1049,460949;15668,84033;234,842728;2561,793532;2256,196348;303,786104;1,8110797;22352,7321;200835,2414;25988,85199;18,14522147;25970,70677;328,2679947;26203,83784;26277,00992;3980,505787;4184,732107;44727,70764;8741,854486;1223069,881;44104,27979;1568,674091;16,89066417;597,574752;2510,850497;21426,00315;2515,207532;340,1134127;2192,156896;9,18991969;3319,190284;8373,245201
2017;Aposentado, militar refor. ou pens. prev. com moléstia grave;379917;13746,27837;3927,091123;31090,42474;518,1800818;439,7108431;1,39111298;77,07812567;144,2465232;60,05310746;1015,876522;25,06686063;167,2550257;145,6695461;21,29383389;0,29164573;1309,447555;10506,1527;1136,474;0,58735189;1135,886648;28,64662575;1159,230148;1535,615447;173,2493572;559,4820938;5555,111179;601,8210953;133039,0275;2552,545492;173,7742079;2,42804327;73,38987633;189,0019189;2179,297217;338,2410802;47,89647301;279,3069938;0,93969361;498,9057283;1044,194316
2017;Beneficiário de pensão alimentícia;150087;6486,68389;635,1401123;1979,682959;58,61944987;52,24679396;0,14230883;6,23034708;26,61904216;38,04323084;233,018151;1,88749447;6,64194977;5,88684659;0,53071272;0,22439046;886,107527;5235,747045;441,2037593;0,05255646;441,1512029;3,08310297;443,3157754;358,9246879;122,322553;96,5582969;799,0579632;474,8481809;17015,06377;282,6925956;10,58693969;0,26230822;2,37552529;323,0087306;368,0913523;7,12750478;0,66498733;25,93718579;0;49,67314433;82,31311206
2017;Bolsista;51027;480,6453701;89,39281043;2675,527069;17,4385092;16,20813308;0,03675101;1,19362511;3,19797505;2,83794651;14,63809891;1,27550714;0,59608574;0,53705027;0,05903547;0;57,84970354;382,811544;26,02947804;0,01369185;26,01578619;0,80756631;26,77836231;36,30809863;2,94402113;13,17861624;457,3511917;187,6168319;4422,529969;45,11785036;3,66267459;0,13699496;0,51568488;23,5941457;50,43048421;1,36615865;0,26758527;6,04440177;0,006;26,90981105;6,76041668
2017;Espólio;194659;4004,871738;2860,7206;4815,520063;65,71114245;58,06649038;0,18100866;7,46364341;14,12487261;3,62716813;174,7728425;52,47670144;18,7464966;16,5466088;2,17359292;0,02629488;303,3206939;3372,09182;537,0861274;0,27500798;536,8111194;7,2280556;542,8396508;401,9483256;151,5211448;72,7339115;4068,485723;387,7445887;98069,29591;302,0283747;11,46806338;0,08850865;4,75137957;12,53699474;284,7618894;22,30953494;2,71652192;136,9539541;1,73521765;846,9428668;4017,573554
2017;Natureza da ocupação não especificada anteriormente;1366337;52362,46156;9469,696712;49706,8268;1309,060341;1127,694838;2,41627891;178,9492238;733,3408319;341,472041;1662,414866;2778,346657;226,2814157;201,1322446;24,40157894;0,74759219;5351,962505;39959,5829;3806,98811;4,61973305;3802,368377;40,92845619;3833,2362;3423,444822;882,5841537;567,6006746;26410,36415;23687,01838;386916,0671;3459,764082;205,5358525;4,81447775;50,44464807;1078,831476;2434,26203;239,0121578;29,45185908;394,7411157;57,43444487;753,4536304;1904,729383
2017;Microempreendedor Individual - MEI;505498;9074,686132;410,8163956;5213,117005;49,66853768;46,32578987;0,27618929;3,06655852;110,9310507;37,04591331;104,6888108;48,72727751;13,47168888;11,52819126;1,92048602;0,0230116;1417,065394;7293,087459;61,55189123;0,00843248;61,54345875;3,54243843;64,86737046;49,35000784;33,01919368;19,95611136;2269,712002;407,854307;29875,38707;164,0036348;9,09394977;0,16898655;1,35497953;126,6756999;201,9350619;19,6546896;3,21066063;38,6084852;0,04963526;91,5596229;38,44658147
2017;Inválido;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2016;Empregado de empresa setor privado, exceto instit. financ.;8526667;490576,3745;68652,35906;89470,54633;22142,5554;17604,47101;17,82687308;4520,25751;14296,84066;8046,685938;14444,01337;526,4068802;3663,615386;3218,92732;439,652955;5,03511177;40290,12654;387166,1303;42379,12422;24,96010683;42354,16411;102,8214422;42353,15482;45379,00543;2998,401755;6587,57065;112890,5569;14323,99215;1112991,063;8581,169353;3831,309316;10,09969665;1542,10252;18004,7002;18102,92176;3388,815411;466,5697504;1276,644115;13,68918515;5385,05807;3091,063578
2016;Empregado de instituições financeiras públicas e privadas;795256;70632,4826;17180,87922;14613,31979;5116,158994;2569,1008;2,11575295;2544,942442;1405,399187;1139,841488;2619,724128;67,15985247;473,2608139;418,1744796;54,55433422;0,53200006;3564,279353;56246,65878;8551,966177;20,61808303;8531,348094;60,56727283;8557,6152;8894,855773;567,5426672;926,7549262;28052,4584;1728,40562;213005,2863;968,3921301;2439,508238;5,06592653;401,769353;2933,927025;3122,360079;426,4287131;56,01276944;373,9371861;1,40200365;970,4360456;653,2856214
2016;Empregado ou contratado de organismo internacional ou de ONG;39516;2310,083295;274,8970686;790,2677756;89,51835548;72,71909229;0,14306073;16,65620246;46,21900777;27,64267871;78,31533022;8,31814474;11,20192867;9,83732249;1,31051533;0,05409085;206,4071578;1842,460692;217,5164991;0,13557902;217,38092;0,24288828;216,9277455;215,1625318;25,54834106;33,45922171;565,0470448;80,70399244;6537,448016;58,7409128;17,45376716;0,04367754;3,91751387;77,12887532;103,2649906;10,73528071;1,35774855;6,36738794;0,051656;64,06632516;20,49207879
2016;Profissional liberal ou autônomo sem vínculo de emprego;2257547;100913,4573;13267,85355;71593,00483;3034,332909;2246,942222;2,20268454;785,1880022;1195,474444;789,6399706;3418,903111;9114,996844;602,4436592;533,6915198;68,33713852;0,41500089;8462,138247;74295,52815;8160,144606;17,70216823;8142,442438;34,56645117;8130,820538;6726,213546;2079,622135;877,7751918;55715,38268;9825,131997;778376,2263;5922,338926;859,8274721;3,79937832;166,6553972;2631,095144;4523,013811;612,6647885;79,78340068;509,1764608;76,35254674;1627,820858;2069,962642
